date,combined_nav,swarm_alpha,swarm_beta,swarm_gamma,swarm_delta,swarm_epsilon,ew_benchmark,btc_benchmark
2019-09-11,159543.98163279754,43874.87516821723,38487.81860355303,22778.15499258053,27908.464857760828,26494.668010685953,75958.65607634827,150329.0206473102
2019-09-12,159543.98163279754,43874.87516821723,38487.81860355303,22778.15499258053,27908.464857760828,26494.668010685953,76940.762865592,153751.91424195998
2019-09-13,159543.98163279754,43874.87516821723,38487.81860355303,22778.15499258053,27908.464857760828,26494.668010685953,77130.76698281492,153019.64344888416
2019-09-14,159543.98163279754,43874.87516821723,38487.81860355303,22778.15499258053,27908.464857760828,26494.668010685953,78301.70674148964,152982.7486549372
2019-09-15,159543.98163279754,43874.87516821723,38487.81860355303,22778.15499258053,27908.464857760828,26494.668010685953,78177.46723669583,152830.0924785749
2019-09-16,159543.98163279754,43874.87516821723,38487.81860355303,22778.15499258053,27908.464857760828,26494.668010685953,79078.56376862596,151782.65822086448
2019-09-17,160778.38894775062,45109.28248317029,38487.81860355303,22778.15499258053,27908.464857760828,26494.668010685953,81697.1323414135,151258.02521264428
2019-09-18,162863.52935016822,45435.1438756907,40247.09761345022,22778.15499258053,27908.464857760828,26494.668010685953,86397.89073982427,150622.57801290936
2019-09-19,163090.85121244917,46356.23474352192,39553.328607899944,22778.15499258053,27908.464857760828,26494.668010685953,84923.85503355968,151629.36741943035
2019-09-20,161661.3195159237,45889.158640204114,38590.873014692304,22778.15499258053,27908.464857760828,26494.668010685953,83108.15447414662,150377.30984595537
2019-09-21,160842.05202839593,45437.89863668613,38222.865530682524,22778.15499258053,27908.464857760828,26494.668010685953,82272.76270620093,147985.76853276466
2019-09-22,158823.58230231944,44055.22876039154,37587.06568090061,22778.15499258053,27908.464857760828,26494.668010685953,80301.59663666945,148734.22226517138
2019-09-23,156566.36214584703,42210.13963416139,37174.93465065832,22778.15499258053,27908.464857760828,26494.668010685953,76508.85863302124,143696.82806456278
2019-09-24,153565.7271037729,39220.277079394466,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,64585.781285887126,127321.0780981871
2019-09-25,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,66243.64230345904,125348.27394600835
2019-09-26,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,64038.37478365759,119912.73905262718
2019-09-27,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,65749.9782196329,121875.27381728045
2019-09-28,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,65761.41244351887,121787.68113407484
2019-09-29,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,64405.52350916272,119694.41360463058
2019-09-30,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,66904.42628201476,122495.9227142047
2019-10-01,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,66344.23078380877,123225.6550069933
2019-10-02,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,67321.9901410663,123960.66622651552
2019-10-03,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,65935.1772478934,121995.59296157505
2019-10-04,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,66461.20320582105,121197.2634678436
2019-10-05,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,66023.79240376258,120393.22956011449
2019-10-06,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,66399.81818412217,117980.71677296016
2019-10-07,153548.9538614728,39203.50383709439,37164.16216335112,22778.15499258053,27908.464857760828,26494.668010685953,69800.5036746754,121783.36856824596
2019-10-08,154743.8645617954,39203.50383709439,38359.07286367369,22778.15499258053,27908.464857760828,26494.668010685953,69536.1630655813,121534.65323328834
2019-10-09,156427.70156631,39203.50383709439,40042.9098681883,22778.15499258053,27908.464857760828,26494.668010685953,73092.33189623263,126954.409039657
2019-10-10,154480.3184048265,39203.50383709439,38095.52670670481,22778.15499258053,27908.464857760828,26494.668010685953,71059.04921473179,126817.5463736043
2019-10-11,155399.462186425,39203.50383709439,39014.67048830329,22778.15499258053,27908.464857760828,26494.668010685953,69558.14413366286,122907.8232323977
2019-10-12,154252.90296229604,39203.50383709439,37868.11126417433,22778.15499258053,27908.464857760828,26494.668010685953,69777.19300431249,123126.3938764448
2019-10-13,153677.86387227243,39203.50383709439,37293.07217415074,22778.15499258053,27908.464857760828,26494.668010685953,70514.88471527051,122896.73171693827
2019-10-14,154671.0071278569,39203.50383709439,38286.21542973519,22778.15499258053,27908.464857760828,26494.668010685953,72167.28526888858,123689.56593447982
2019-10-15,153254.74434968704,39203.50383709439,36869.95265156535,22778.15499258053,27908.464857760828,26494.668010685953,70605.15325615859,121188.84026234515
2019-10-16,151591.56216634027,39203.50383709439,36698.247171258394,22778.15499258053,27908.464857760828,25003.191307646124,68849.74165762287,118857.59554262407
2019-10-17,152418.12878318288,39203.50383709439,37534.82252006855,22778.15499258053,27908.464857760828,24993.18257567859,70424.38477481979,119690.3606581493
2019-10-18,151463.99772640673,39203.50383709439,36783.73484570166,22778.15499258053,27705.421475351573,24993.18257567859,69429.99074715491,117759.93936445886
2019-10-19,151740.31270076544,39203.50383709439,36717.13707729106,22778.15499258053,27847.510488702388,25194.00630509707,69600.4493471729,117986.69522960248
2019-10-20,151797.1323603256,39203.50383709439,37298.88083215181,22778.15499258053,27796.639425982605,24719.953272516268,70480.12997591088,121435.62287549324
2019-10-21,153224.8161323828,39203.50383709439,38563.99839402924,22778.15499258053,27967.231942489914,24711.92696618873,71579.99250372611,121755.27198552171
2019-10-22,151870.5738497151,39203.50383709439,38302.419472304464,22778.15499258053,27144.148324632122,24442.347223103592,70032.81550616764,119310.66736235018
2019-10-23,150470.3136918883,39203.50383709439,37628.533051593025,22778.15499258053,27133.436253115047,23726.68555750532,65792.3466214935,110987.61723886874
2019-10-24,151540.5281261374,39203.50383709439,38705.50060844672,22778.15499258053,27133.436253115047,23719.932434900722,67100.10742363852,110674.75429011941
2019-10-25,152972.73245245044,39203.50383709439,40137.70493475974,22778.15499258053,27133.436253115047,23719.932434900722,74871.98028740576,127913.83233854632
2019-10-26,150983.61467713938,39203.50383709439,39086.5915581719,22778.15499258053,26907.81967409334,23007.54461519923,74064.49745970382,136543.2188688455
2019-10-27,150595.39125247998,39203.50383709439,38713.459365543706,22778.15499258053,26898.450103107152,23001.822954154206,78148.5399928606,141073.63417686764
2019-10-28,150773.78470534744,39203.50383709439,38852.75863033524,23250.808624066314,26464.890659697314,23001.822954154206,77673.85676406662,136708.2790807021
2019-10-29,152765.27862681978,39203.50383709439,39930.63369950661,24119.114649518597,26486.843968261586,23025.182472438624,79826.13305230875,139241.8177537083
2019-10-30,152325.92005230905,39203.50383709439,39633.575106003096,23126.23072976195,26610.05849727241,23752.551882177213,78716.29073021936,135963.57540553785
2019-10-31,153645.44240054727,39203.50383709439,40289.34811974953,23023.04749038886,26284.562668889772,24844.980284424706,78776.54792095836,135872.86729016158
2019-11-01,152795.85331899216,39203.50383709439,39826.579163791495,22919.756037872023,26342.877920800816,24503.13635943344,79107.78385207616,136781.47731341553
2019-11-02,153911.25546791175,39203.50383709439,40377.10115262884,23219.894600831587,26519.69824046613,24591.05763689082,79962.02253467847,137721.0108856227
2019-11-03,153469.57498404066,39203.50383709439,40141.487265169446,22898.3817567711,26578.670884969524,24647.531240036216,79398.69346912052,136401.16381584172
2019-11-04,154561.52882411095,39203.50383709439,40226.20398107213,23590.828668898528,26697.822500426486,24843.16983661942,81295.5151597013,139019.16531658577
2019-11-05,158491.58503534106,39203.50383709439,40290.828015458246,24125.39284250962,26594.248024361805,28277.61231591701,83379.80464585163,137984.04855458712
2019-11-06,156937.40534281256,39284.52959456872,41486.969712091966,23721.434492803208,26565.983935957356,25878.487607391326,83101.28406625961,138255.10557673158
2019-11-07,157031.5053549273,39144.93461484713,40347.685168002274,23102.782243105827,26923.71737224492,27512.385956727132,82957.40753689091,136876.84415375072
2019-11-08,155201.32480175057,39137.51633978566,39783.535112446814,22442.55384867403,26401.644291521254,27436.075209322833,80131.69175206321,130043.30234367742
2019-11-09,156482.28611580774,39137.51633978566,40672.140901604515,22585.314092183773,26595.15375564508,27492.161026588703,80990.63314212626,130171.8139207171
2019-11-10,157992.50974656563,39137.51633978566,41070.85229180069,23333.67106243037,26974.767197824865,27475.702854724055,83059.99626274257,133745.2001971663
2019-11-11,156840.3668994847,38975.694356054104,40452.76855459841,23427.438821216223,26845.121145542093,27139.344022073885,81481.25240679331,129347.76768828064
2019-11-12,157040.58928422388,38968.33203139419,41100.37076166907,23263.807830999664,27394.995228386866,26313.08343177409,81826.66805885301,130202.53554351113
2019-11-13,159533.16305816334,38968.33203139419,42642.62968069118,23365.81011054374,27863.846502310866,26692.54473322335,83048.29734190191,130093.25022148759
2019-11-14,157728.11902425266,38874.53366681132,42607.689093863584,22927.86005587022,27528.80977264169,25789.226435065855,81428.52687121871,128613.82379274283
2019-11-15,154692.40069445054,38336.2309974854,41472.938146712004,22359.421616512172,27087.573760932213,25436.23617280874,78959.4373986472,125422.10680379359
2019-11-16,155027.5096435185,38324.616275467306,41454.30879020458,22361.23941508676,27346.544312373055,25540.800850386815,79637.09833294908,126290.08639915522
2019-11-17,154300.23259053298,38324.616275467306,40928.53505750147,22414.859825728232,27113.452088777798,25518.76934305817,79699.1419532927,126692.03484235863
2019-11-18,150150.42598159617,37931.720557402165,39197.877884161986,21559.591408490505,26507.029141916446,24954.206989625065,75902.13744082066,122723.63772860462
2019-11-19,149335.8888727668,37919.08144356748,38757.07681896144,21228.038855297924,26562.070293102508,24869.62146183747,74798.41397225908,121200.30678352891
2019-11-20,149016.75721757204,37919.08144356748,38472.688237951064,21068.961673303907,26415.5026447676,25140.52321798196,73924.58925858788,118558.38424456709
2019-11-21,148470.512111646,37919.08144356748,37558.39173138158,21062.89916708675,26136.13459134504,25794.005178265157,70035.34519985913,112879.26149834249
2019-11-22,149537.73751102533,37919.08144356748,37542.92555202003,21062.89916708675,25364.521598525276,27648.309749825796,66991.32429947062,107766.48393551189
2019-11-23,147869.86886214613,37919.08144356748,38089.22950501729,21062.89916708675,25602.163538497385,25196.495207977223,67837.6496905254,109261.43704357014
2019-11-24,146269.1770095859,37919.08144356748,36926.34770130307,21062.89916708675,25074.254419750716,25286.594277877895,63373.5310303558,104093.90143335109
2019-11-25,146276.62995586693,37919.08144356748,36911.75270146772,21062.89916708675,25068.915489325176,25313.9811544198,63836.16874568624,105544.51011451724
2019-11-26,144946.9215093891,37919.08144356748,36906.52060040879,21062.89916708675,25068.915489325176,23989.504809000908,64527.79855278825,106611.4158232943
2019-11-27,144678.5523326547,37919.08144356748,36644.15436659791,21062.89916708675,25068.915489325176,23983.501866077393,66074.16578012313,111238.57539652336
2019-11-28,144665.84791659671,37919.08144356748,36631.44995053991,21062.89916708675,25068.915489325176,23983.501866077393,65895.99817184928,110226.0166711678
2019-11-29,145031.67836029513,37919.08144356748,36997.28039423832,21062.89916708675,25068.915489325176,23983.501866077393,68390.56137661095,114629.34830856178
2019-11-30,144481.88137779172,37919.08144356748,36447.48341173491,21062.89916708675,25068.915489325176,23983.501866077393,66381.08968077396,111799.3171289993
2019-12-01,144469.1145861478,37919.08144356748,36434.71662009101,21062.89916708675,25068.915489325176,23983.501866077393,65819.74199742755,109652.7627284694
2019-12-02,144469.1145861478,37919.08144356748,36434.71662009101,21062.89916708675,25068.915489325176,23983.501866077393,64413.28257189323,108141.78533734818
2019-12-03,144469.1145861478,37919.08144356748,36434.71662009101,21062.89916708675,25068.915489325176,23983.501866077393,64414.45161329228,108114.56857574615
2019-12-04,144161.03978826854,37919.08144356748,36434.71662009101,21062.89916708675,25068.915489325176,23675.427068198132,63213.7267759702,107108.60850880764
2019-12-05,144155.15231550732,37919.08144356748,36434.71662009101,21062.89916708675,25068.915489325176,23669.539595436916,64136.37272174145,110007.45323876926
2019-12-06,144155.15231550732,37919.08144356748,36434.71662009101,21062.89916708675,25068.915489325176,23669.539595436916,64650.21110366264,111465.0355840767
2019-12-07,144155.15231550732,37919.08144356748,36434.71662009101,21062.89916708675,25068.915489325176,23669.539595436916,64759.16959781603,111601.52324440518
