nav,nav_west,nav_east,cash_west,cash_east,pnl_pct,pos_NVDA,pos_QQQ,pos_IBIT,pos_XLE,pos_600519.SS,pos_601899.SS,pos_300750.SZ,date,risk_prob,action,event,scout_action_QQQ,scout_expl_QQQ,scout_action_XLE,scout_expl_XLE,scout_action_NVDA,scout_expl_NVDA,scout_action_601899.SS,scout_expl_601899.SS,scout_action_300750.SZ,scout_expl_300750.SZ,scout_action_600519.SS,scout_expl_600519.SS,veto_log
11383193.18,5876082.19,5507110.99,1701986.65,-3.19,0.0,57124.82006867592,4846.817839450873,0.0,36435.33252748299,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-13,56.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11488683.48,5954753.35,5533930.13,1736221.06,-3.19,0.0,55151.50852117806,4851.790663768979,0.0,36668.84674391523,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-14,55.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11453469.23,5929149.27,5524319.96,1722721.25,-3.19,0.0,55169.784797330336,4826.052128800708,0.0,37191.01113559824,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-15,54.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11298232.25,5845011.57,5453220.69,1717566.34,-3.19,0.0,55786.300133383076,4829.011574310419,0.0,36955.97685456575,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-16,56.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11121237.13,5748534.05,5372703.08,1697210.41,-3.19,0.0,56259.66143612604,4782.534161469437,0.0,37583.32449108386,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-17,56.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11242052.28,5748486.25,5493566.03,1657306.58,-3.19,0.0,56763.89937828565,4835.94496572108,0.0,37931.5365290033,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-20,55.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11240490.12,5665813.74,5574676.38,1571522.63,-3.19,0.0,59142.3081022549,4945.782807911999,0.0,38060.50436402469,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-21,55.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11154292.69,5663018.18,5491274.51,1581937.16,-3.19,0.0,59189.495256054506,4910.396330958336,0.0,38029.29816532666,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-22,55.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11357846.21,5869115.59,5488730.62,1696896.73,-3.19,0.0,52998.466376147255,4974.505315905863,0.0,38356.49262956543,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-23,54.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11188817.5,5822733.62,5366083.88,1718041.79,-3.19,0.0,52096.28952811303,5000.975775329119,0.0,38152.97831656155,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-24,54.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11166916.4,5848462.81,5318453.59,1800341.07,-3.19,0.0,50472.20696418703,4913.20553999721,0.0,37659.95936554875,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-27,57.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11140968.68,5811422.36,5329546.32,1795663.96,-3.19,0.0,50460.88690813193,4891.013030664218,0.0,37959.424760474314,856.9032411376027,251064.23542714407,5833.568957373432,2023-02-28,57.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11309587.15,5802245.05,5507342.09,1737040.77,-3.19,0.0,52014.142889578245,5003.47838141589,0.0,37730.0208877508,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-01,57.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11352949.17,5858804.95,5494144.22,1780060.36,-3.19,0.0,51008.15124660365,4977.29346346648,0.0,37419.37869620381,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-02,57.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11400260.8,5937567.11,5462693.69,1815914.16,-3.19,0.0,50422.29522369337,4951.893314908955,0.0,37053.28139699392,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-03,55.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11383892.36,5922929.69,5460962.66,1796875.25,-3.19,0.0,51041.9571354547,4971.930566912447,0.0,37016.028630153596,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-06,55.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11305406.23,5866157.66,5439248.56,1770612.15,-3.19,0.0,51259.676064221654,4999.779530460298,0.0,37353.18280197207,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-07,56.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11240506.23,5904288.55,5336217.68,1822636.89,-3.19,0.0,49543.67802249826,4944.3349508732945,0.0,37498.99745968968,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-08,56.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11132060.88,5821957.56,5310103.32,1771705.58,-3.19,0.0,50442.27942906441,5005.798046379629,0.0,37820.854751419516,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-09,54.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11052585.24,5759678.3,5292906.94,1744337.36,-3.19,0.0,50935.199327972514,5034.96005081362,0.0,38028.88109456997,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-10,56.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11171778.22,5741426.65,5430351.57,1680662.94,-3.19,0.0,51567.74593050716,5042.971256856328,0.0,39308.95920974884,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-13,56.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11233441.32,5845181.27,5388260.05,1746186.31,-3.19,0.0,50049.174862433254,4953.372249353533,0.0,39230.2725133522,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-14,55.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11112464.77,5783161.83,5329302.95,1717012.14,-3.19,0.0,49492.12921975305,4893.016116754048,0.0,40955.560841248,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-15,54.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11121216.18,5901414.2,5219801.98,1830886.84,-3.19,0.0,47312.124345549964,4765.193867053952,0.0,40394.113956138484,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-16,54.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11081604.16,5880767.48,5200836.67,1829824.28,-3.19,0.0,46688.04454813646,4767.028670292891,0.0,40869.25776036093,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-17,54.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11205991.51,5922419.72,5283571.79,1837713.2,-3.19,0.0,46726.75396346854,4788.410538966346,0.0,40436.443346423526,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-20,55.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11372146.85,6006591.94,5365554.92,1859305.16,-3.19,0.0,47020.71190832419,4799.81174040391,0.0,39542.20875368732,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-21,55.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11330247.27,5968395.96,5361851.31,1836389.49,-3.19,0.0,46492.334095622806,4843.290123055673,0.0,40203.38230415257,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-22,54.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11454221.93,5999225.85,5454996.09,1795923.79,-3.19,0.0,47486.77520947803,4808.434111244202,0.0,40881.30677562756,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-23,54.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11403233.66,5990606.75,5412626.91,1749772.73,-3.19,0.0,49156.28514095139,4820.956338745314,0.0,40813.78442108718,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-24,50.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11407568.38,5999196.35,5408372.02,1738603.15,-3.19,0.0,50168.47192818517,4865.881144292506,0.0,40004.66156955044,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-27,51.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11419786.08,6007669.13,5412116.95,1729657.41,-3.19,0.0,50856.76143143623,4901.642481360873,0.0,39460.297013360294,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-28,51.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11525479.78,6083965.15,5441514.62,1748867.61,-3.19,0.0,50830.40612046681,4865.257766510529,0.0,39264.35148730959,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-29,51.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11630571.92,6124830.39,5505741.53,1730404.63,-3.19,0.0,51004.384299062796,4877.603586226495,0.0,39526.700024246624,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-30,50.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11752742.8,6180367.32,5572375.48,1726039.98,-3.19,0.0,51075.652895387444,4860.420287494032,0.0,39732.92997461922,856.9032411376027,251064.23542714407,5833.568957373432,2023-03-31,50.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11726617.28,6254224.72,5472392.55,1801509.31,-3.19,0.0,50899.565540389674,4868.166945294784,0.0,37883.91529465472,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-03,50.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11699666.12,6195784.79,5503881.33,1753333.25,-3.19,0.0,51680.650686145054,4891.599347604106,0.0,38382.532562623266,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-04,50.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11677346.68,6173465.35,5503881.33,1747306.99,-3.19,0.0,52631.46678817335,4923.9564984625395,0.0,37630.142750480525,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-05,50.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11843886.91,6169422.13,5674464.78,1674404.16,-3.19,0.0,53514.659654796764,4967.714965251003,0.0,38539.67881593603,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-06,50.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11790068.94,6169349.3,5620719.64,1680112.62,-3.19,0.0,53682.13354362314,4966.24918762249,0.0,38287.310151992446,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-07,49.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11871358.97,6209409.97,5661949.01,1673738.75,-3.19,0.0,53452.325644552664,5014.75304527214,0.0,38223.73137242215,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-10,49.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11933184.52,6191556.18,5741628.33,1616493.03,-3.19,0.0,54594.94094355418,5095.272195514083,0.0,38252.91827222113,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-11,48.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11847743.77,6141794.29,5705949.47,1591627.41,-3.19,0.0,55692.486962241266,5118.206007098778,0.0,37966.80536799087,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-12,49.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11861749.9,6180191.24,5681558.66,1605818.57,-3.19,0.0,55921.68618113275,5027.060406927978,0.0,38176.2963420389,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-13,49.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
12025542.5,6196451.81,5829090.69,1533936.65,-3.19,0.0,56808.71411101271,5105.589424872419,0.0,38766.09656005798,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-14,48.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
12078264.19,6193360.9,5884903.29,1474095.82,-3.19,0.0,57254.880622589735,5152.695643154339,0.0,39604.01214420334,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-17,47.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
12117970.38,6237591.13,5880379.25,1474124.49,-3.19,0.0,56502.98337329984,5189.984032774717,0.0,39832.317516037176,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-18,47.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
12140998.6,6246234.03,5894764.57,1461125.87,-3.19,0.0,56120.12507087121,5212.046901616877,0.0,40257.367513584926,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-19,47.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11938003.86,6173402.05,5764601.81,1457800.08,-3.19,0.0,56698.930048706876,5179.281083246353,0.0,40201.44771313739,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-20,47.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11875065.79,6166729.48,5708336.31,1477532.79,-3.19,0.0,56327.39574181735,5139.307989109588,0.0,40272.61091536224,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-21,48.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11709039.82,6182930.94,5526108.88,1546815.85,-3.19,0.0,55871.09635777955,5085.168387607285,0.0,39251.94654961021,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-24,47.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11636616.11,6079304.78,5557311.33,1465895.24,-3.19,0.0,57296.47396418667,5152.387503143985,0.0,39846.319600638395,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-25,47.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11673647.55,6109135.15,5564512.39,1474563.66,-3.19,0.0,56115.857196870864,5148.151838746109,0.0,40485.568558836014,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-26,47.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11843111.63,6172710.11,5670401.52,1468233.9,-3.19,0.0,56374.030475662876,5087.138016086607,0.0,40968.83499517016,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-27,48.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11911445.38,6237494.24,5673951.14,1508962.9,-3.19,0.0,55596.755474164915,5075.145337900587,0.0,40572.158736842786,856.9032411376027,251064.23542714407,5833.568957373432,2023-04-28,48.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11956273.61,6282322.47,5673951.14,1546077.42,-3.19,0.0,53424.7547958285,5094.636495686524,0.0,41076.07306503014,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-01,49.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11836115.1,6162163.96,5673951.14,1482004.6,-3.19,0.0,53836.390122824225,5088.256918572003,0.0,42556.62833233887,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-02,49.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11774112.84,6100161.7,5673951.14,1449763.84,-3.19,0.0,54150.585920638514,5092.181275396298,0.0,43173.91618901387,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-03,49.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11724016.54,6064192.12,5659824.42,1432973.23,-3.19,0.0,54321.233987895626,5087.841890916974,0.0,43550.37122435481,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-04,49.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11786068.75,6200631.34,5585437.41,1551797.47,-3.19,0.0,52377.02797683623,5000.9244070195955,0.0,42577.692308118894,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-05,49.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11831636.2,6229097.35,5602538.85,1563322.41,-3.19,0.0,51626.40387005253,5005.903666361207,0.0,42815.82961275602,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-08,49.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11668935.18,6189636.65,5479298.53,1582816.87,-3.19,0.0,51792.952861562226,4976.100911327971,0.0,42410.531681336564,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-09,48.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11683883.67,6205376.18,5478507.49,1594556.87,-3.19,0.0,51276.61146006497,4926.855018880266,0.0,42931.40970523195,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-10,49.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11597623.05,6176120.21,5421502.83,1596396.93,-3.19,0.0,51367.856710694876,4883.816422669675,0.0,43192.43480677186,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-11,49.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11395138.13,6160623.1,5234515.03,1657977.35,-3.19,0.0,50902.844942227006,4823.192056975111,0.0,42380.786101984355,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-12,49.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11482443.15,6207827.92,5274615.23,1682949.53,-3.19,0.0,50111.50361838177,4820.0555031456615,0.0,42350.35724619153,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-15,49.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11486586.59,6185075.71,5301510.89,1664107.96,-3.19,0.0,49648.747712567616,4809.425029886053,0.0,43366.905068824344,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-16,49.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11527155.15,6280926.7,5246228.45,1749560.17,-3.19,0.0,48213.15137260127,4763.515134385694,0.0,42604.73449232475,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-17,49.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11613025.38,6393006.2,5220019.19,1829271.43,-3.19,0.0,46293.18631572577,4711.403894910351,0.0,42556.777922096226,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-18,49.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11545841.79,6382103.58,5163738.2,1860444.76,-3.19,0.0,46251.11556022519,4686.192403928534,0.0,41964.109202756066,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-19,50.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11580742.31,6376894.66,5203847.64,1846241.46,-3.19,0.0,46270.80505118972,4680.143344397413,0.0,42394.52884394385,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-22,50.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11456929.49,6351055.45,5105874.04,1870089.2,-3.19,0.0,46337.45247811396,4685.681592811799,0.0,41636.37224119109,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-23,49.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11441910.65,6342847.69,5099062.95,1871549.32,-3.19,0.0,46411.8642142461,4698.506110885521,0.0,41420.59186109338,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-24,49.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11743023.89,6698211.56,5044812.34,2130604.82,-3.19,0.0,36866.36686770298,4772.560038944996,0.0,43580.62927279921,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-25,49.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11848116.07,6767918.26,5080197.81,2292343.18,-3.19,0.0,34122.658452077165,4621.516801292601,0.0,43487.14616201313,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-26,56.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11830471.07,6767756.36,5062714.71,2424129.04,-3.19,0.0,32349.42252785854,4527.798784252556,0.0,42630.70385401777,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-29,59.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11865835.9,6796557.63,5069278.27,2516032.43,-3.19,0.0,30436.868774503804,4467.175632744362,0.0,42785.7665273315,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-30,59.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
11704549.26,6691706.91,5012842.35,2520814.08,-3.19,0.0,30558.024825991564,4411.519790108965,0.0,43062.071992610865,856.9032411376027,251064.23542714407,5833.568957373432,2023-05-31,59.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
